objid,ra,dec,u,g,r,i,z,class,redshift,W1mag,W2mag,W1_W2,u_g,parallax,pmra,pmde
1237651251488686276,138.7413750368,56.3863678010165,21.23756,21.02337,20.54417,20.231,20.57543,QSO,1.504672,16.268,15.039,1.229000000000001,0.21418999999999855,2.2235,1.767,1.334
1237651252062257511,262.215320283042,27.002853465298,18.08432,16.62874,16.10151,15.92154,15.83913,STAR,0.0001154919,14.459,14.55,-0.09100000000000108,1.4555800000000012,0.59,-2.709,-5.423
1237651203695378441,200.350862637337,-0.168683404541287,18.90014,17.85463,17.49367,17.37904,17.37167,STAR,0.0004477051,15.988,15.646,0.34199999999999875,1.0455100000000002,0.5476,-8.049,-4.263
1237649919502975266,15.8890165039728,14.4356857690447,20.89624,20.73411,20.17961,20.1312,20.29312,QSO,1.106621,16.001,14.908,1.0930000000000017,0.16212999999999766,-1.1358,-0.139,-0.925
1237649954403582154,19.8181308812934,14.7662532364509,20.60816,18.15008,17.01405,16.56024,16.25522,STAR,-3.459642e-05,14.317,14.314,0.0030000000000001137,2.4580800000000025,1.1811,-8.583,-16.437
1237651250946506785,125.72479812786,47.2947970255378,15.55138,14.40723,14.11945,14.00706,14.01225,STAR,-2.873775e-05,12.934,12.937,-0.0030000000000001137,1.1441499999999998,0.7535,-1.586,-4.374
1237648705130725414,221.685802578911,0.541573250716559,18.76614,17.47334,16.93288,16.72206,16.60205,STAR,-9.468137e-05,14.59,14.607,-0.01699999999999946,1.2927999999999997,0.4308,-3.398,-3.847
1237650369399488829,160.044921808377,-3.2105644510651,21.36317,20.74613,20.81096,20.5809,20.42655,QSO,2.212346,17.513,16.437,1.0760000000000005,0.6170399999999994,-1.7808,-0.51,0.176
1237651067349434541,164.915390251556,64.4599461413589,20.12698,19.98748,19.5694,19.53141,19.57973,QSO,1.298893,15.914,14.654,1.2599999999999998,0.13949999999999818,0.2382,-0.308,0.317
1237651701914861776,129.632706914985,53.8896813167484,19.53826,18.48677,18.09977,17.97889,17.90603,STAR,-5.353102e-05,16.838,16.556,0.28200000000000003,1.0514900000000011,-0.0173,1.285,-1.481
1237651203158048784,199.333991680289,-0.58454013443044,17.19994,15.60204,15.04715,14.81275,14.71834,STAR,-0.0001973979,13.172,13.196,-0.023999999999999133,1.597900000000001,0.1621,-4.612,-4.505
1237651252026343646,140.636004886691,57.9459567059689,24.48861,22.51852,21.1677,19.09708,18.06635,STAR,-0.0002390387,15.45,15.298,0.15199999999999925,1.9700900000000026,6.3004,-29.938,-44.708
1237651250412978531,133.954926705606,52.8317930413268,21.91157,20.99816,21.21786,20.53922,20.08406,QSO,2.706163,16.27,15.361,0.9089999999999989,0.9134100000000025,0.7989,-0.326,1.185
1237651203694592027,198.572220853762,-0.114249998055879,18.184,16.79685,16.30171,16.12655,16.06459,STAR,-0.0001828892,14.745,14.792,-0.0470000000000006,1.3871500000000019,0.5989,2.56,-4.075
1237648705132429568,225.62833537263,0.562068828237159,22.95384,21.06213,19.4437,17.80793,16.91248,STAR,-0.000118594,14.151,14.004,0.14700000000000024,1.8917099999999998,4.5695,-29.708,-35.342
1237651252050395486,243.007275466899,49.6631998935514,23.51621,21.30665,19.80007,18.9699,18.54281,STAR,-0.0001515536,16.563,16.358,0.2049999999999983,2.2095599999999997,0.9894,-12.398,-25.75
1237651252040499435,209.606389626589,63.64735385908,20.24377,20.14713,19.85522,19.73735,19.66957,QSO,1.385689,15.62,14.47,1.1499999999999986,0.09664000000000073,0.4542,-0.157,0.404
1237651252558495937,127.1144472057,50.6631547020498,20.07556,19.86515,19.73512,19.48153,19.48028,QSO,1.606816,15.626,14.718,0.9079999999999995,0.21040999999999954,-0.7212,-0.192,0.634
1237651250408522033,123.693220055405,45.1317164044116,20.45209,20.36592,20.27735,19.89946,19.93229,QSO,1.715038,16.75,15.653,1.0969999999999995,0.08616999999999919,-0.1091,-0.018,0.142
1237651067350286644,169.136297487737,64.9781566874312,20.48539,20.16493,19.98576,19.74106,19.56013,QSO,0.4765247,15.304,14.338,0.9660000000000011,0.32046000000000063,-0.2591,-0.385,-0.35
1237651249899700583,232.798770842208,53.8725696007814,22.16616,21.47625,20.19736,19.98253,19.30947,QSO,0.2899298,15.394,14.472,0.9220000000000006,0.6899100000000011,0.4185,-1.108,-0.846
1237651252062126778,262.031815665077,27.2594466841745,21.45551,19.77703,19.01821,18.73989,18.54565,STAR,-1.192503e-05,16.827,16.859,-0.03200000000000003,1.6784800000000004,0.1026,-5.313,-4.661
1237648722288509032,143.553868943051,0.699469215397542,18.37109,16.20697,15.25354,14.79899,14.74187,STAR,-6.8879e-05,12.939,12.988,-0.04899999999999949,2.1641200000000005,0.9486,-8.588,-7.125
1237649919505530944,21.9469791776989,14.0570459549367,19.55166,19.3426,19.27887,19.05626,19.07558,QSO,1.752367,15.602,14.279,1.3230000000000004,0.20905999999999736,0.4171,0.243,0.426
1237651066811056179,157.809139576625,62.7396730461868,18.39535,17.35346,17.36466,17.40652,17.46741,STAR,-0.0005312903,16.729,16.745,-0.01600000000000179,1.0418900000000022,0.0336,-2.277,-6.045
1237648720149348522,162.598510059479,-0.990873937178087,18.02848,16.65369,16.06824,15.82721,15.70943,STAR,-3.757326e-05,14.18,14.185,-0.005000000000000782,1.3747899999999973,0.0886,4.119,-4.589
1237648704577667113,184.711969607884,0.0665719008945266,17.70824,16.61069,16.19772,16.0625,16.00229,STAR,0.0001723799,14.721,14.655,0.06600000000000072,1.0975499999999982,0.291,-4.436,-6.655
1237648705130332317,220.770265595073,0.621097088096095,20.99353,19.60516,18.91673,18.6688,18.51662,STAR,-0.0001186582,16.747,16.511,0.23600000000000065,1.3883699999999983,0.5838,-15.139,-19.856
1237651249899896987,233.467758189366,53.6662361334465,20.85817,18.32238,17.36667,17.04058,16.86393,STAR,-4.891836e-05,15.07,15.122,-0.0519999999999996,2.535790000000002,0.5454,-2.883,-4.688
1237651702451011903,127.288619481676,52.7610070695021,22.38429,21.61141,21.60855,21.36215,20.37907,QSO,2.051329,17.606,16.284,1.3220000000000027,0.7728800000000007,-0.625,-0.047,0.62
1237648705131577348,223.585124805191,0.569936811881691,19.51562,17.82425,17.08279,16.77708,16.60823,STAR,-2.124286e-05,14.898,15.079,-0.18100000000000094,1.6913699999999992,1.1493,-22.017,-25.732
1237651251486261386,131.82091399414,52.6260862529332,20.19275,19.79315,19.3006,18.93171,18.9922,QSO,1.644026,15.403,14.455,0.9480000000000004,0.3995999999999995,0.1496,0.19,-0.038
1237651252048298418,238.04565495625,53.3474001163404,21.92232,21.27772,21.18072,20.81561,20.83949,QSO,0.5786442,17.034,16.156,0.8780000000000001,0.6446000000000005,0.4869,-0.44,0.228
1237651252028571945,148.957070612086,60.9613707386904,21.8162,20.17098,19.77577,19.51155,19.25336,QSO,2.896194,15.635,14.724,0.9109999999999996,1.6452199999999984,0.7815,0.347,0.142
1237649921119158483,29.1146314122305,14.6323649536875,19.64975,18.28963,17.74361,17.51521,17.38813,STAR,-2.727561e-05,15.946,15.877,0.06899999999999906,1.360120000000002,0.5386,-2.408,-11.204
1237646798669416343,109.716150931386,1.23455653230529,21.14716,18.57746,17.23733,16.70462,16.4161,STAR,0.0001792919,14.425,14.539,-0.11399999999999899,2.569700000000001,1.2816,-6.542,6.197
1237651252026409095,140.848536778927,58.0489049090085,19.25056,18.84304,18.77834,18.73954,18.63999,QSO,0.7492065,14.54,13.335,1.2049999999999983,0.40752000000000166,-0.0017,0.138,0.068
1237651066813612113,170.607144654111,64.5124903044252,19.03442,18.03446,17.63558,17.4803,17.40388,STAR,-0.0003913582,16.308,16.385,-0.07700000000000173,0.9999600000000015,0.3787,-18.264,-16.37
1237651067885846673,162.103591011538,64.4498271077037,21.773,19.26927,17.8515,16.71039,16.09874,STAR,-3.329479e-05,13.818,13.693,0.125,2.503730000000001,2.8003,-42.055,-20.972
1237651212825788429,260.842955047931,55.0705072748618,18.96518,18.67888,17.85779,17.58383,17.0033,QSO,0.2944843,13.395,12.532,0.8629999999999995,0.28630000000000067,-0.0048,-0.085,-0.096
1237650762923573259,171.140728740419,-1.38357660383639,17.87508,16.64877,16.08887,15.84685,15.7192,STAR,0.0009119068,14.273,14.34,-0.06700000000000017,1.2263100000000016,0.1439,-3.801,-3.816
1237651252044234915,225.289945378476,59.5255237605623,20.28769,19.99155,19.86703,19.60396,19.54992,QSO,1.596419,16.767,15.603,1.1639999999999997,0.2961400000000012,-0.268,-0.131,-0.272
1237651251489865853,142.47619210191,58.1716517378689,19.80931,19.61745,19.48047,19.21352,19.22525,QSO,1.562032,16.036,14.471,1.5650000000000013,0.19185999999999837,-0.3059,0.164,0.146
1237651251487768637,136.000615464413,55.0338933721612,17.73352,16.80204,16.48478,16.37116,16.32391,STAR,0.0001038945,14.466,14.151,0.3149999999999995,0.931479999999997,0.5082,-12.234,-32.015
1237651249900028118,233.799026438553,53.4690736110575,20.74968,18.18405,17.04758,16.64608,16.43203,STAR,-2.843802e-05,14.591,14.683,-0.09200000000000053,2.5656300000000023,1.0081,0.536,-0.964
1237651252551024800,113.647817523045,36.5722461029949,18.3194,17.32277,16.99713,16.87922,16.83945,STAR,0.0004477479,15.732,15.976,-0.24400000000000155,0.9966300000000032,0.1901,-2.861,-14.485
1237651252551746185,114.782950179962,38.008244314447,20.54136,20.3714,20.55606,20.81707,20.99982,QSO,1.066993,16.672,15.684,0.9880000000000013,0.16995999999999967,0.9153,-2.798,-4.688
1237651252039450735,204.351291128308,64.4768392359067,19.78719,19.37587,19.05531,19.0772,19.00386,QSO,0.9822719,15.237,14.267,0.9700000000000006,0.4113199999999999,-0.39,-0.086,0.218
1237648722288967758,144.609592053233,0.672996674164299,16.4521,15.30543,15.14818,15.13035,15.16097,STAR,0.000306109,14.225,14.245,-0.019999999999999574,1.146670000000002,0.2775,-5.721,-5.342
1237648705651867848,185.825698372418,0.911740006634025,21.27514,20.57229,20.28329,19.92147,19.54943,QSO,1.677553,16.174,14.862,1.3119999999999994,0.7028500000000015,-1.0577,-0.384,0.402
1237651272415314129,112.81649146114,35.9384000553263,20.04572,18.1767,17.2615,16.86875,16.39399,STAR,-8.933462e-05,13.172,13.213,-0.04099999999999859,1.869019999999999,0.9564,-5.559,-16.443
1237651252040237145,208.23529976122,63.9698863365462,20.48254,19.12034,18.64434,18.48788,18.4469,STAR,-0.0002926196,17.183,17.885,-0.7020000000000017,1.3622000000000014,0.004,-3.591,-0.157
1237648721220009986,155.440223317966,-0.181412469214057,19.13087,17.76954,17.2544,17.02957,16.9635,STAR,1.212332e-05,15.451,15.668,-0.21699999999999875,1.3613300000000024,0.4891,8.896,-38.132
1237651067347992766,157.914969246346,63.2256388125525,20.03494,19.89287,19.62251,19.60196,19.53279,QSO,0.9771797,14.955,13.968,0.9870000000000001,0.14207000000000036,0.1075,0.138,-0.234
1237649920037290071,9.81539321175234,15.0915223412952,20.70037,20.12691,19.87521,19.74128,19.59258,QSO,1.424401,15.933,14.383,1.5500000000000007,0.5734600000000007,0.2039,-0.244,0.568
1237651273498820842,130.043987721763,54.8463716265406,20.15101,18.8178,18.15644,17.9315,17.84091,STAR,0.0003342242,16.447,16.889,-0.44200000000000017,1.3332100000000011,-0.2762,-0.25,-3.796
1237648720690479203,172.225936335295,-0.576850713579604,19.79149,17.21522,16.16407,15.79685,15.59629,STAR,-4.504829e-05,13.765,13.87,-0.10499999999999865,2.576270000000001,1.1049,4.876,-9.819
1237651066811187265,158.700526808343,62.8473222156967,17.7232,16.81733,16.55552,16.45545,16.44554,STAR,-0.0003617054,15.332,15.462,-0.129999999999999,0.9058700000000002,0.3661,2.808,-17.602
1237651252051574966,245.436573011757,47.6787375455708,19.60775,18.712,18.40359,18.31152,18.2719,STAR,-0.0006736144,17.173,17.622,-0.4490000000000016,0.8957499999999996,0.1451,-8.244,4.8
1237651252053672068,249.825296953382,43.845715630244,18.81664,18.66671,18.56061,18.33588,18.30546,QSO,1.577808,14.999,13.58,1.4190000000000005,0.14993000000000123,0.2041,0.067,-0.0
1237651250413044615,134.145534770267,52.8683964229892,25.52008,24.64497,22.01228,20.29017,20.02999,QSO,4.775281,16.165,15.44,0.7249999999999996,0.8751099999999994,0.7872,1.495,-1.161
1237651252042727578,219.356069913868,61.4074978702435,19.59302,19.60552,19.4734,19.32957,19.12081,QSO,2.052457,16.131,14.891,1.2400000000000002,-0.01249999999999929,0.1126,-0.305,0.452
1237651273498952101,130.239196069097,55.0536814254913,25.01688,22.118,20.49706,19.43155,18.83528,STAR,0.0002626073,16.587,16.145,0.44200000000000017,2.898880000000002,1.2406,-20.78,-30.408
1237651249914839209,260.638235265472,26.1561501884769,21.63661,19.13687,18.07778,17.68091,17.48862,STAR,9.583907e-05,15.142,15.071,0.07099999999999973,2.4997400000000027,0.511,0.871,-14.214
1237651250410619003,128.230882588224,48.7709020251672,19.58412,19.53955,19.27439,19.3133,19.44187,QSO,1.188746,15.967,14.576,1.391,0.04457000000000022,-0.3354,-0.449,0.255
1237651252550238344,112.402740883266,35.0861852975249,16.60876,15.30047,14.79301,14.61582,14.5332,STAR,3.836456e-05,13.139,13.144,-0.005000000000000782,1.3082899999999995,0.7766,1.708,-6.484
1237651273498755150,129.608018032146,54.8481315174065,17.9856,16.63711,16.06286,15.85674,15.76034,STAR,0.0001297643,14.225,14.157,0.06799999999999962,1.3484900000000017,0.4057,-4.117,-4.171
1237651252025098251,136.846919394906,55.9964277034329,18.2646,17.30844,17.01287,16.90964,16.86957,STAR,0.0004207052,15.817,16.011,-0.19399999999999906,0.9561600000000006,0.3418,-3.325,-18.12
1237651252043907268,224.188684039843,59.9096942829936,20.43155,20.24409,20.27814,20.26495,19.89707,QSO,2.169083,17.378,16.057,1.3210000000000015,0.18746000000000151,-0.2014,0.716,-0.314
1237651252550762937,113.228269544521,36.0940174900125,20.4144,19.77574,19.39413,18.9869,18.92947,QSO,1.553552,15.709,14.239,1.4699999999999989,0.6386600000000016,-0.1016,-0.048,0.062
1237651701378056253,130.291897922393,53.7004542100278,18.58476,17.10938,16.57191,16.39962,16.32415,STAR,-0.0001237394,15.019,15.041,-0.02200000000000024,1.4753799999999977,0.5381,3.499,-6.244
1237651252583137302,232.496031383868,56.8855411974314,17.07641,16.23594,15.9696,15.86324,15.84943,STAR,-0.0003588697,14.766,14.761,0.005000000000000782,0.8404699999999998,0.5747,-12.718,-35.39
1237651067351007307,173.091618795288,65.303778065001,18.67886,18.74309,18.3289,18.26093,18.4265,QSO,1.127211,15.192,13.95,1.2420000000000009,-0.06422999999999845,-0.0484,0.057,-0.057
1237651252585955965,240.507748541855,52.3905926746318,22.43198,21.11003,21.06211,21.05657,20.70222,QSO,2.570468,17.381,16.228,1.1529999999999987,1.321950000000001,-0.4464,0.282,0.006
1237648720690348215,172.000367103817,-0.435168984325235,20.22032,19.78667,19.75554,19.65756,19.45701,QSO,2.234373,16.984,15.955,1.0290000000000017,0.4336500000000001,-0.7082,1.177,-0.898
1237648722291065114,149.412732228252,0.795515544834831,21.06439,19.31768,18.66661,18.41731,18.30492,STAR,0.0001759833,16.73,16.404,0.3260000000000005,1.7467100000000002,0.811,-7.416,-0.525
1237650369936228648,159.796422111997,-2.68328632344212,21.08317,20.47064,20.23432,20.03148,19.90743,QSO,2.250955,17.406,16.109,1.296999999999997,0.6125299999999996,0.2992,-0.355,0.237
1237651211751325935,258.812644079491,56.3662486444963,19.53716,19.0985,18.95388,18.65108,18.53703,QSO,0.5405327,13.942,12.86,1.0820000000000007,0.4386599999999987,0.274,-0.006,-0.375
1237651066814398597,174.772978221117,64.8667707088993,19.8346,19.59431,19.47733,19.34589,19.44275,QSO,1.467084,15.965,14.715,1.25,0.24028999999999812,0.1495,0.217,0.324
1237651067350942261,172.675171659527,65.1397676490224,23.95082,22.50035,21.10486,19.09854,17.94117,STAR,6.231209e-05,15.277,15.136,0.14100000000000001,1.4504699999999993,2.3542,-29.784,19.412
1237651701378252834,130.854825200643,53.9899059271859,16.72298,15.12344,14.50255,14.26587,14.16085,STAR,-0.0001226219,12.576,12.607,-0.030999999999998806,1.5995399999999993,0.322,2.305,-9.681
1237651252051444118,245.253056128969,47.8462887838993,22.91694,20.41055,18.97767,18.40164,18.07639,STAR,-2.80793e-05,15.807,15.772,0.03500000000000014,2.5063899999999997,0.9653,-5.251,7.15
1237651540333822114,237.260755198847,57.6065608170631,18.69011,17.76703,17.47236,17.34536,17.31697,STAR,-0.0004073519,16.176,16.676,-0.5,0.9230800000000023,0.2998,-12.851,-0.986
1237651191891296544,122.758378529198,45.8468900545805,20.25294,19.04152,18.00097,18.36284,18.14651,STAR,0.0002642092,16.886,17.045,-0.15900000000000247,1.2114200000000004,-0.1,-3.326,-5.021
1237648704578453621,186.497878568643,0.0658238415781229,19.03382,18.15575,17.95118,17.86144,17.88585,STAR,0.0004803091,16.537,16.697,-0.16000000000000014,0.8780699999999975,0.1385,-2.138,-20.615
1237648705138393450,239.186792473881,0.450086275979257,19.68313,19.41912,19.26556,19.12266,19.17377,QSO,1.484507,15.671,14.206,1.4649999999999999,0.26400999999999897,0.111,-0.166,-0.023
1237651539252674745,205.830876236823,66.5061705668892,18.60598,17.4747,16.99198,16.78319,16.67753,STAR,-0.0009623079,15.228,15.281,-0.053000000000000824,1.1312800000000003,0.0061,-2.157,-3.707
1237648705655144725,193.329245316544,0.886097053325271,20.53641,20.44521,20.33719,20.24332,20.21538,QSO,1.184161,15.8,14.48,1.3200000000000003,0.09120000000000061,-0.3996,1.363,-0.733
1237648721222697349,161.661456573638,-0.175362352193628,21.02302,20.35484,20.27448,20.25388,19.9911,QSO,2.278951,16.568,15.353,1.2150000000000016,0.6681799999999996,-1.1522,1.928,-0.529
1237651067351400594,175.226000890975,65.4770218105601,20.64265,18.16109,17.04697,16.61637,16.38426,STAR,-9.353084e-05,14.494,14.51,-0.016000000000000014,2.481559999999998,0.9696,-7.307,8.114
1237649921119682752,30.3631715973434,14.622778892766,20.42983,20.04875,19.80294,19.68648,19.56734,QSO,1.443551,15.741,14.576,1.1649999999999991,0.38108000000000075,-0.2168,-0.085,0.099
1237651251492290580,151.850853241378,61.2299856450808,19.05015,19.07944,19.05555,18.84433,18.73188,QSO,1.938027,16.052,15.018,1.033999999999999,-0.029290000000003147,-0.0896,-0.094,0.019
1237651252026867855,142.671515925158,58.6540091480408,19.56045,18.66291,18.37682,18.24151,18.21358,STAR,-0.0003229153,17.213,17.304,-0.09099999999999753,0.8975399999999993,0.1854,-4.435,-10.628
1237651212287475940,258.548483771929,57.9761127365733,17.00084,16.27532,15.85006,15.49937,15.38185,QSO,0.09262062,11.439,10.544,0.8949999999999996,0.7255199999999995,0.0064,-0.072,-0.08
1237651067349303616,164.335159579241,64.2142918266936,20.29041,20.27834,20.23252,20.09491,19.80717,QSO,2.045733,16.871,16.121,0.75,0.012070000000001357,-0.1674,0.545,0.159
1237651754003464324,164.372243966407,2.37880874438555,19.99101,18.38887,17.69573,17.41969,17.26281,STAR,0.0002271799,15.553,15.424,0.12900000000000134,1.6021399999999986,0.1177,-0.721,-1.238
1237648721755570224,152.500212039044,0.30631358979247,18.35018,18.04409,18.16947,17.89832,17.77543,QSO,0.6050577,14.094,13.158,0.9359999999999999,0.3060900000000011,0.3086,0.161,-0.232
1237651252050395174,242.966417319417,49.7589027263156,16.20657,15.27603,15.56829,15.77819,15.93668,STAR,-0.0005584835,15.502,15.523,-0.02099999999999902,0.9305399999999988,0.1243,-4.267,-2.032
1237649921119092998,29.0313292283232,14.7684179123293,20.54494,19.93021,19.68473,19.62942,19.55276,QSO,2.612403,16.893,15.823,1.0700000000000003,0.6147300000000016,0.0678,0.452,0.938
1237651540331659468,230.226138972927,61.0130635393223,19.87814,19.58694,19.13884,18.12446,17.42075,STAR,-4.121623e-05,15.031,14.817,0.2140000000000004,0.2911999999999999,2.5794,-35.581,-0.505
1237648705650884897,183.615426573463,0.953616493492114,20.90024,20.35329,20.26238,20.29854,20.2447,QSO,2.29063,17.008,16.622,0.38599999999999923,0.5469499999999989,0.1759,0.077,0.554
1237651252550041786,112.118087339803,34.6623379084353,17.63201,16.41331,16.00309,15.87378,15.84418,STAR,-0.0001658843,14.371,14.342,0.028999999999999915,1.218700000000002,0.3748,-0.351,-4.143
1237650369404993927,172.702889813208,-3.3856045919801,20.44693,20.22935,19.93719,19.54853,19.31569,QSO,1.882341,16.047,14.665,1.3820000000000014,0.2175799999999981,-0.0299,0.338,0.111
1237651067884405115,155.185001096953,63.1166331755974,22.91358,20.91473,20.43834,20.36294,20.26062,STAR,-0.0002198895,17.883,17.795,0.08799999999999741,1.998850000000001,0.3548,-1.28,-5.886
1237651251492290582,151.840776155276,61.2615023534358,17.77193,17.48062,17.51472,17.56713,17.51998,QSO,0.700546,13.389,12.292,1.0969999999999995,0.29131000000000284,-0.0831,-0.047,0.005
